Method,Split,ACC,MacroF1,MacroPrec,MacroRec,AUC_ovr,Agreement
Original,fit,0.747,0.743454953728712,0.7599995053965642,0.7470000000000002,0.9937606060606059,1.0
Original,test,0.7775,0.7757633702337062,0.7854539530892403,0.7775000000000002,0.9943512626262625,1.0
Quad4FHE,fit,0.729,0.7264057159902361,0.74647965596495,0.7289999999999999,0.9936121212121214,0.931
Quad4FHE,test,0.766,0.7634786276177458,0.7740935222029581,0.7660000000000001,0.9941679292929294,0.95
square,fit,0.268,0.2802016063537022,0.3983593310195716,0.26799999999999996,0.9350429292929294,0.302
square,test,0.2645,0.2820621055553147,0.41671036403884104,0.2645,0.9319458333333334,0.2955
ls_poly_2,fit,0.667,0.6587080331857301,0.7165910375706613,0.6670000000000001,0.9922535353535353,0.751
ls_poly_2,test,0.6755,0.6665801648506485,0.7451001393904251,0.6755000000000001,0.9925863636363637,0.754
ls_poly_3,fit,0.667,0.6587080331857301,0.7165910375706613,0.6670000000000001,0.9922515151515151,0.751
ls_poly_3,test,0.6755,0.6666076919675931,0.7451107523069203,0.6755000000000001,0.9925881313131315,0.754
ls_poly_5,fit,0.738,0.7364998609667979,0.7689141370325581,0.738,0.9934202020202021,0.88
ls_poly_5,test,0.75,0.7484483589579592,0.7659474108796736,0.7499999999999999,0.9938479797979798,0.897
ls_poly_7,fit,0.744,0.7415247190291947,0.7622286985889928,0.7440000000000001,0.9936939393939395,0.933
ls_poly_7,test,0.771,0.7682521814920759,0.7780497396124264,0.7710000000000002,0.9941825757575757,0.9465
remez_2,fit,0.717,0.7143328089176048,0.7603281442929276,0.7170000000000001,0.9928080808080808,0.829
remez_2,test,0.7255,0.720883654220932,0.7531011886116175,0.7254999999999999,0.9932406565656565,0.8455
remez_3,fit,0.718,0.7153303026519404,0.7614190533838365,0.718,0.9928090909090909,0.828
remez_3,test,0.7255,0.720883654220932,0.7531011886116175,0.7254999999999999,0.9932416666666666,0.8455
remez_5,fit,0.736,0.7335851900787624,0.7568574587177528,0.736,0.9935303030303031,0.914
remez_5,test,0.766,0.7621475610362856,0.7748117897037534,0.7659999999999999,0.9940997474747475,0.93
remez_7,fit,0.735,0.7329581921637985,0.7522715062715062,0.735,0.9937050505050504,0.948
remez_7,test,0.7665,0.7630711473463029,0.7730865141066486,0.7665000000000002,0.9943055555555557,0.9535
ola,fit,0.745,0.7415264636957652,0.7583047738295415,0.7450000000000003,0.9937969696969698,0.991
ola,test,0.773,0.7719848636899408,0.7825038310516957,0.7730000000000001,0.9898311868686869,0.99
precise_a11,fit,0.747,0.7437178331494863,0.7606008125861067,0.7470000000000002,0.9937606060606059,0.999
precise_a11,test,0.7775,0.7757633702337062,0.7854539530892403,0.7775000000000002,0.9943530303030303,1.0
